f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,label
7,0,0,0,0.999836,-1,-1,-317,0,0,0,0,3.16,0.08,0.07,4.2,28.0,10,28.0,63.0,552,7699,0,0,1,561,878,1,-1,1,0,0,1,5,49,87,0,0,0,0.429,1.000,1,111,0
7,0,0,0,0.999836,-1,-1,-802,0,0,0,0,2.10,1.03,0.01,3.9,14.0,2,22.0,54.0,2483,211532,0,0,2,76,878,1,-1,1,0,1,1,2,51,86,0,0,0,0.176,1.000,1,111,0
7,0,0,0,0.999836,-1,-1,-802,0,0,0,0,2.49,1.01,0.00,4.0,13.0,6,29.0,56.0,529,156958,0,0,2,76,878,1,-1,1,0,1,1,3,75,86,0,0,1,0.188,1.000,1,111,0
7,0,0,0,0.999836,-1,-1,-463,0,0,0,0,2.96,0.66,0.02,3.9,28.0,5,41.0,62.0,1452,64900,0,0,0,415,878,1,-1,1,0,0,0,4,60,86,0,0,0,0.286,0.500,1,111,0
7,0,0,0,0.999836,-1,-1,433,0,0,0,0,2.57,1.02,0.00,3.9,20.0,10,15.0,48.0,1890,391742,0,0,0,1311,878,1,-1,1,0,0,1,0,9,14,0,0,1,0.118,0.500,1,111,0
7,0,0,0,0.999836,-1,-1,-587,0,0,0,0,2.56,0.17,0.04,3.9,26.0,3,27.0,61.0,579,16088,0,0,2,291,878,1,-1,0,0,0,0,5,45,86,0,0,0,0.250,1.000,1,111,0
6,0,0,0,0.002891,-1,-1,-1586,0,0,0,0,4.05,0.06,7.60,4.8,45.0,12,43.0,69.0,4935,649,0,0,2,80,1666,1,172,1,0,0,0,12,35,86,0,1,0,0.444,1.000,1,-1,0
9,0,0,0,1.0,-1,-1,173,0,0,0,0,2.84,0.20,0.02,4.0,19.0,9,23.0,66.0,481,19759,0,0,2,230,57,1,-1,1,0,0,0,3,27,91,0,0,0,0.545,1.000,1,106,0
2,0,0,0,0.001318,-1,-1,139,0,0,0,0,4.44,1.07,0.03,4.5,50.0,8,77.0,77.0,6932,254084,0,0,1,885,746,1,242,1,0,0,1,0,18,89,0,0,0,0.071,1.000,1,110,0
2,0,0,0,0.001318,-1,-1,-475,0,0,0,0,4.23,0.27,0.63,4.5,50.0,6,74.0,74.0,10245,16391,0,0,2,271,746,1,242,1,0,0,1,1,65,86,0,0,1,0.071,1.000,1,110,0
2,0,0,0,0.001318,-1,-1,-668,0,0,0,0,4.23,0.11,0.03,4.5,50.0,6,74.0,74.0,346,10111,0,0,2,78,746,1,242,1,0,0,0,3,56,86,0,0,0,0.071,1.000,1,110,0
2,0,0,1,4.75E-4,-1,-1,611,0,0,0,0,3.72,1.76,0.04,5.3,50.0,5,62.0,40.0,65927,1876680,0,0,2,649,38,2,-1,1,0,1,1,309,77,84,0,0,0,0.250,1.000,1,-1,0
2,0,0,1,4.75E-4,-1,-1,345,0,0,0,0,3.92,1.59,0.10,5.3,50.0,8,57.0,46.0,48734,485986,0,0,0,383,38,2,-1,1,0,0,1,311,39,77,0,0,0,0.200,1.000,1,-1,0
2,0,0,1,4.75E-4,-1,-1,45,0,0,1,0,3.63,1.26,0.01,4.6,50.0,5,63.0,42.0,16322,1377299,0,0,2,83,38,2,-1,1,0,0,1,303,82,86,0,0,0,0.222,1.000,1,-1,0
2,0,0,1,4.75E-4,-1,-1,674,0,0,0,0,3.32,1.48,0.12,4.7,50.0,2,52.0,45.0,48108,394294,0,0,0,712,38,2,-1,1,0,0,0,0,596,22,0,0,0,0.286,1.000,1,-1,0
2,0,0,1,4.75E-4,-1,-1,-30,0,0,0,0,3.90,1.01,0.00,5.2,50.0,8,62.0,40.0,1034,218952,0,0,2,8,38,2,-1,1,0,0,0,11,34,87,0,0,1,0.167,1.000,1,-1,0
2,0,0,1,4.75E-4,-1,-1,128,0,0,0,0,3.81,1.10,0.04,5.2,50.0,6,63.0,42.0,8159,218952,0,0,2,166,38,2,-1,1,0,0,0,66,144,86,0,0,1,0.125,1.000,1,-1,0
2,0,0,1,4.75E-4,-1,-1,-36,0,0,0,0,3.66,1.02,0.01,5.2,50.0,5,57.0,43.0,1284,218952,0,0,2,2,38,2,-1,1,0,0,0,16,30,88,0,0,1,0.250,1.000,1,-1,0
2,0,0,1,4.75E-4,-1,-1,14,0,0,0,0,3.73,1.12,0.03,5.2,50.0,5,63.0,41.0,6711,218952,0,0,2,52,38,2,-1,1,0,0,0,147,99,87,0,0,1,0.182,1.000,1,-1,0
12,0,0,0,0.956149,-1,-1,358,0,0,0,0,3.59,0.08,0.21,4.3,30.0,9,49.0,73.0,1407,6681,0,0,2,599,241,2,-1,1,0,0,0,3,70,107,0,0,0,0.400,1.000,1,-1,0
12,0,0,0,0.956149,-1,-1,1003,0,0,0,0,2.64,1.01,0.01,3.8,20.0,4,29.0,71.0,1416,144190,0,0,2,1244,241,2,-1,1,0,0,1,0,50,101,0,0,0,0.286,0.750,1,-1,0
6,0,0,0,0.057919,-1,-1,-1533,0,0,0,0,2.21,1.05,0.02,4.0,21.0,4,24.0,36.0,4722,198502,0,0,2,3,1536,1,-1,1,0,0,1,5,96,92,0,0,1,0.300,0.000,1,-1,0
2,1,0,1,4.58E-4,-1,5,526,0,0,0,0,4.99,1.07,0.01,5.4,50.0,12,80.0,83.0,6001,476570,0,0,3,570,44,1,108,1,0,0,1,17,77,89,0,0,0,0.167,1.000,1,107,0
2,1,0,1,4.58E-4,-1,5,381,0,0,0,0,4.65,1.12,0.02,5.3,50.0,9,77.0,77.0,9906,520508,0,0,3,425,44,1,108,1,0,0,1,55,44,84,0,0,0,0.067,1.000,1,107,0
5,0,0,0,0.01396,-1,-1,-406,0,0,0,0,3.11,0.01,0.40,4.6,23.0,3,43.0,81.0,248,620,0,0,1,4,410,0,109,1,0,0,0,18,12,87,0,1,1,0.083,0.500,1,106,0
5,0,0,0,0.01396,-1,-1,-393,0,0,0,0,2.88,0.00,0.30,4.8,10.0,5,36.0,78.0,103,345,0,0,3,17,410,0,109,1,0,0,0,1,290,91,0,1,1,0.125,0.500,1,106,0
5,0,0,0,0.01396,-1,-1,-356,0,0,0,0,3.83,0.11,0.01,4.7,50.0,4,52.0,77.0,116,10816,0,0,2,54,410,0,109,1,0,0,1,7,32,86,0,0,1,0.100,0.000,1,106,0
5,0,0,0,0.01396,-1,-1,-384,0,0,0,0,2.79,0.09,0.09,4.7,10.0,4,36.0,78.0,664,7795,0,0,3,26,410,0,109,1,0,0,0,3,281,88,0,1,0,0.071,0.500,1,106,0
5,0,0,0,0.01396,-1,-1,-301,0,0,0,0,3.41,0.00,0.22,4.9,23.0,9,40.0,72.0,37,167,0,0,2,109,410,0,109,0,0,0,0,0,30,84,0,0,1,0.200,0.500,1,106,0
3,1,0,1,0.019165,1,2,2,0,1,0,0,4.04,2.82,0.01,4.5,50.0,2,77.0,77.0,100000,9262833,0,0,1,8,6,1,8,0,2,0,1,2474,84,85,0,0,0,0.111,1.000,1,-1,0
3,1,0,1,0.019165,1,2,2,0,1,0,0,4.04,2.16,0.01,4.5,50.0,2,77.0,77.0,82994,5974615,0,0,0,8,6,1,8,0,2,0,1,983,13,85,0,0,0,0.111,1.000,1,-1,0
3,1,0,1,0.019165,1,2,2,0,1,0,0,3.86,1.95,0.01,4.4,50.0,2,71.0,71.0,66069,6801871,0,0,0,8,6,1,8,0,3,0,1,869,15,85,0,0,1,0.091,1.000,1,-1,0
3,1,0,1,0.019165,1,2,2,0,1,0,0,4.47,1.26,0.00,5.3,50.0,5,80.0,80.0,0,5974615,0,0,0,8,6,1,8,0,1,0,1,788,13,87,0,0,0,0.167,1.000,1,-1,0
3,1,0,1,0.019165,1,2,2,0,1,0,0,4.47,1.04,0.00,5.3,50.0,5,80.0,80.0,0,1832652,0,0,0,8,6,1,8,0,1,0,1,109,14,85,0,0,0,0.167,1.000,1,-1,0
3,1,0,1,0.019165,1,2,2,0,1,0,0,4.47,2.02,0.16,5.3,50.0,5,80.0,80.0,100000,607257,0,0,0,8,6,1,8,0,1,0,1,62,15,84,0,0,0,0.167,1.000,1,-1,0
3,1,0,1,0.019165,1,2,936,0,1,0,0,4.56,1.09,0.01,5.2,50.0,7,79.0,79.0,5161,650850,0,0,2,942,6,1,8,0,0,0,1,119,11,87,0,0,0,0.100,1.000,1,-1,0
6,0,0,0,0.041503,-1,-1,692,0,0,0,0,3.05,0.50,49553.00,4.4,31.0,3,35.0,76.0,49553,0,0,0,3,1036,344,1,185,1,0,0,1,0,111,89,0,0,0,0.167,1.000,1,105,0
6,0,0,0,0.041503,-1,-1,599,0,0,0,0,4.42,1.45,0.03,5.5,50.0,10,52.0,81.0,44558,1589934,0,0,1,943,344,1,185,0,0,0,0,0,12,86,0,0,0,0.500,1.000,1,105,0
6,0,0,0,0.041503,-1,-1,586,0,0,0,0,4.38,1.41,0.03,5.5,50.0,10,52.0,78.0,40505,1589934,0,0,1,930,344,1,185,0,0,0,0,0,10,101,0,0,0,0.500,1.000,1,105,0
6,0,0,0,0.041503,-1,-1,593,0,0,0,0,4.38,1.42,0.03,5.5,50.0,10,52.0,78.0,41658,1589934,0,0,1,937,344,1,185,0,0,0,0,0,10,99,0,0,0,0.500,1.000,1,105,0
6,0,0,0,0.04186,-1,-1,-131,0,0,0,0,3.91,0.04,0.07,4.8,50.0,6,57.0,65.0,270,4013,0,0,1,93,224,3,-1,1,0,0,0,4,56,89,0,0,0,0.375,1.000,1,-1,0
6,0,0,0,0.04186,-1,-1,-162,0,0,0,0,3.91,0.04,0.03,4.8,50.0,6,57.0,65.0,117,4013,0,0,1,62,224,3,-1,1,0,0,0,3,58,89,0,0,0,0.375,1.000,1,-1,0
6,0,0,0,0.04186,-1,-1,341,0,0,1,0,3.46,0.39,0.04,4.5,25.0,8,41.0,83.0,1319,36518,0,0,3,565,224,3,-1,1,0,0,0,27,190,96,0,0,0,0.182,0.667,1,-1,0
6,0,0,0,0.04186,-1,-1,-23,0,0,0,0,2.96,1.01,0.00,4.4,36.0,3,36.0,58.0,747,287509,0,0,2,201,224,3,-1,0,0,0,1,6,54,86,0,0,0,0.300,1.000,1,-1,0
4,0,0,1,0.092638,-1,-1,335,0,0,0,0,3.74,3.00,0.02,4.7,50.0,0,57.0,86.0,100000,4082713,0,0,3,361,26,1,149,1,0,1,1,3288,49,85,0,0,0,0.167,1.000,1,110,0
4,0,0,1,0.092638,-1,-1,195,0,0,0,0,3.49,1.12,0.72,4.6,50.0,3,63.0,41.0,32542,45335,0,0,2,221,26,1,149,0,0,0,0,1033,16,91,0,0,0,0.231,1.000,1,110,0
4,0,0,1,0.092638,-1,-1,336,0,0,0,0,3.29,1.42,0.09,4.4,50.0,1,62.0,40.0,38862,433115,0,0,2,362,26,1,149,1,0,0,1,89,98,88,0,1,0,0.125,1.000,1,110,0
4,0,0,1,0.092638,-1,-1,218,0,0,0,0,3.36,1.20,0.07,4.6,50.0,1,62.0,43.0,18971,288516,0,0,1,244,26,1,149,1,0,0,1,29,34,90,0,0,0,0.167,1.000,1,110,0
4,0,0,1,0.092638,-1,-1,336,0,0,0,0,3.30,1.27,0.03,4.4,50.0,1,62.0,41.0,21156,672051,0,0,2,362,26,1,149,1,0,0,1,171,39,90,0,0,1,0.143,1.000,1,110,0
4,0,0,1,0.092638,-1,-1,336,0,0,0,0,3.28,1.28,0.03,4.4,50.0,1,62.0,39.0,26074,805017,0,0,2,362,26,1,149,1,0,0,1,55,179,88,0,0,1,0.143,1.000,1,110,0
4,0,0,1,0.092638,-1,-1,337,0,0,0,0,3.30,1.18,0.03,4.4,50.0,1,62.0,41.0,15941,459588,0,0,2,363,26,1,149,1,0,0,1,57,38,90,0,0,0,0.125,1.000,1,110,0
4,0,0,1,0.092638,-1,-1,123,0,0,0,0,3.99,1.07,0.05,4.7,50.0,3,61.0,85.0,6249,122729,0,0,3,149,26,1,149,0,0,0,1,13,83,97,0,0,0,0.214,1.000,1,110,0
4,0,0,1,0.092638,-1,-1,118,0,0,0,0,4.02,0.89,0.03,4.5,50.0,4,61.0,85.0,2657,85772,0,0,3,144,26,1,149,0,0,0,1,13,47,91,0,0,0,0.200,1.000,1,110,0
8,0,0,0,0.999602,-1,-1,-737,0,0,0,0,4.24,0.00,0.05,5.0,50.0,12,52.0,62.0,3,63,0,0,0,109,846,0,-1,0,0,1,0,0,9,97,0,0,1,0.800,1.000,1,-1,0
3,1,0,1,0.001803,3,1,23,0,0,0,0,3.92,0.00,79.00,4.4,50.0,2,73.0,73.0,79,0,0,0,1,27,4,4,93,0,0,0,1,1,8,86,0,0,0,0.067,1.000,1,108,0
3,1,0,1,0.001803,3,1,89,0,0,0,0,4.68,2.05,0.11,5.3,50.0,9,78.0,78.0,99238,873322,0,0,3,93,4,4,93,1,0,0,0,184,89,89,0,0,0,0.071,1.000,1,108,0
3,1,0,1,0.001803,3,1,40,0,0,0,0,4.62,0.00,2.00,5.1,50.0,11,72.0,72.0,2,0,0,0,0,44,4,4,93,0,0,1,1,0,22,31,0,0,0,0.067,1.000,1,108,0
3,1,0,1,0.001803,3,1,183,0,0,0,0,4.41,2.04,0.11,5.2,50.0,6,76.0,76.0,100000,873322,0,0,2,187,4,4,93,1,0,0,0,133,61,86,0,0,0,0.083,1.000,1,108,0
3,1,0,1,0.001803,3,1,149,0,0,0,0,4.43,1.65,0.15,5.1,50.0,7,75.0,75.0,58233,389085,0,0,2,153,4,4,93,1,0,0,0,210,33,88,0,0,0,0.077,1.000,1,108,0
3,1,0,1,0.001803,3,1,92,0,0,0,0,4.63,0.50,6.34,5.1,50.0,10,75.0,75.0,37926,5986,0,0,1,96,4,4,93,1,0,0,0,176,16,86,0,0,0,0.059,1.000,1,108,0
3,1,0,1,0.001803,3,1,98,0,0,0,0,4.36,0.54,3.57,5.1,50.0,6,75.0,75.0,39793,11158,0,0,1,102,4,4,93,1,0,0,0,106,17,84,0,0,0,0.059,1.000,1,108,0
3,1,0,1,0.001803,3,1,105,0,0,0,0,4.63,1.12,0.06,5.1,50.0,10,75.0,75.0,10702,193159,0,0,2,109,4,4,93,1,0,0,0,43,33,88,0,0,0,0.062,1.000,1,108,0
7,0,0,0,0.999765,-1,-1,-350,0,0,0,0,3.22,0.00,16.00,4.2,31.0,7,40.0,64.0,16,0,0,0,2,18,368,0,53,0,0,0,1,0,38,93,0,0,1,0.333,1.000,1,-1,0
7,0,0,0,0.999765,-1,-1,-309,0,0,0,0,3.11,0.01,659.00,4.4,36.0,5,35.0,61.0,659,0,0,0,1,59,368,0,53,1,0,0,1,2,80,84,0,0,0,0.200,1.000,1,-1,0
7,0,0,0,0.999765,-1,-1,-349,0,0,0,0,3.25,0.01,954.00,4.5,36.0,4,45.0,64.0,954,0,0,0,1,19,368,0,53,1,0,0,1,4,62,86,0,0,0,0.176,1.000,1,-1,0
7,0,0,0,0.999765,-1,-1,-246,0,0,0,0,3.37,2.00,0.85,4.5,36.0,8,37.0,62.0,100000,118154,0,0,1,122,368,0,53,1,0,0,1,7,46,82,0,0,1,0.250,1.000,1,-1,0
7,0,0,0,0.999765,-1,-1,-354,0,0,0,0,2.93,2.00,0.05,4.3,36.0,2,36.0,63.0,79695,1477097,0,0,2,14,368,0,53,1,0,0,1,598,60,88,0,0,1,0.214,1.000,1,-1,0
7,0,0,0,0.999765,-1,-1,-154,0,0,0,0,3.16,2.08,0.06,4.6,36.0,4,37.0,65.0,100000,1689161,0,0,1,214,368,0,53,0,0,1,1,239,32,86,0,0,0,0.231,1.000,1,-1,0
7,0,0,0,0.999765,-1,-1,-237,0,0,0,0,3.44,1.44,0.10,4.4,36.0,8,42.0,63.0,41941,403108,0,0,2,131,368,0,53,1,0,1,1,75,83,89,0,0,0,0.200,1.000,1,-1,0
7,0,0,0,0.999765,-1,-1,-270,0,0,0,0,3.07,1.52,0.04,4.5,36.0,3,36.0,66.0,44687,1079844,0,0,0,98,368,0,53,1,0,0,1,207,728,85,0,0,0,0.200,1.000,1,-1,0
7,0,0,0,0.999765,-1,-1,-315,0,0,0,0,3.20,2.08,0.34,3.9,45.0,1,51.0,63.0,100000,292623,0,0,2,53,368,0,53,1,0,0,1,243,63,84,0,0,0,0.214,1.000,1,-1,0
7,0,0,0,0.999765,-1,-1,-289,0,0,0,0,3.28,1.23,0.04,4.7,36.0,5,42.0,62.0,22435,622269,0,0,2,79,368,0,53,1,0,0,1,26,74,84,0,0,0,0.188,1.000,1,-1,0
11,0,0,0,0.999972,-1,-1,-15,0,0,0,0,3.67,0.06,0.06,4.4,25.0,14,42.0,67.0,322,5544,0,0,2,599,614,0,42,1,0,0,1,0,50,93,0,0,0,0.214,0.667,1,101,0
11,0,0,0,0.999972,-1,-1,-352,0,0,0,0,2.33,1.11,0.07,3.9,19.0,2,27.0,59.0,10222,146800,0,0,2,262,614,0,42,1,0,0,1,30,36,98,0,0,0,0.211,1.000,1,101,0
4,0,1,1,0.0019,11,5,-50,1,0,0,0,4.14,0.02,44.70,5.4,50.0,10,62.0,46.0,1654,37,0,0,1,21,71,2,20,1,0,0,0,1,9,87,0,0,0,0.286,1.000,1,109,0
7,0,0,0,0.99931,-1,-1,-117,0,0,0,0,2.91,1.32,0.15,4.0,29.0,3,46.0,59.0,28752,191005,0,0,2,318,435,0,424,1,0,0,0,98,65,86,0,0,0,0.300,0.667,1,-1,0
7,0,0,0,0.99931,-1,-1,373,0,0,0,0,2.63,2.20,0.01,4.0,25.0,5,20.0,65.0,100000,10000000,0,0,1,808,435,0,424,1,0,0,0,587,25,87,0,0,0,0.250,1.000,1,-1,0
7,0,0,0,0.99931,-1,-1,-39,0,0,0,0,3.04,1.34,0.15,4.0,31.0,3,47.0,65.0,24410,166687,0,0,0,396,435,0,424,1,0,0,0,294,10,51,0,0,0,0.222,1.000,1,-1,0
7,0,0,0,0.99931,-1,-1,199,0,0,0,0,2.41,1.23,0.10,3.9,26.0,3,17.0,61.0,17191,166687,0,0,2,634,435,0,424,1,0,0,0,186,16,83,0,0,0,0.364,1.000,1,-1,0
7,0,0,0,0.99931,-1,-1,-224,0,0,0,0,3.01,1.05,0.04,3.9,31.0,3,47.0,64.0,4920,127786,0,0,1,211,435,0,424,1,0,0,0,15,67,90,0,0,0,0.200,1.000,1,-1,0
7,0,0,0,0.99931,-1,-1,-216,0,0,0,0,2.97,0.96,0.06,4.0,31.0,2,47.0,65.0,5705,88875,0,0,0,219,435,0,424,1,0,0,0,50,17,52,0,0,0,0.222,1.000,1,-1,0
7,0,0,0,0.99931,-1,-1,-11,0,0,0,0,3.07,1.07,0.03,4.1,36.0,5,40.0,56.0,5793,169181,0,0,2,424,435,0,424,1,0,0,0,29,37,84,0,0,0,0.143,1.000,1,-1,0
8,0,0,0,0.021644,0,0,11,1,1,3,0,4.84,0.02,0.00,5.0,50.0,15,61.0,84.0,0,876,0,0,2,23,12,1,19,0,0,0,0,48,29,100,0,0,0,0.750,1.000,1,105,0
8,0,0,0,0.021644,0,0,9,1,1,3,0,4.60,0.04,0.06,4.8,50.0,12,61.0,84.0,173,3124,0,0,2,21,12,1,19,0,0,0,0,9,33,100,0,0,1,0.429,1.000,1,105,0
8,0,0,0,0.021644,0,0,11,1,1,0,0,4.00,0.08,0.06,4.9,35.0,9,54.0,83.0,396,7142,0,0,3,23,12,1,19,1,0,0,0,5,62,90,0,0,0,0.375,1.000,1,105,0
10,0,0,0,0.007137,-1,-1,-58,0,0,0,0,3.34,0.00,0.19,4.0,36.0,4,53.0,69.0,18,94,0,0,0,88,146,0,-1,1,0,0,0,1,14,91,0,0,0,0.188,0.500,1,-1,0
10,0,0,0,0.007137,-1,-1,207,0,0,0,0,2.76,0.17,0.00,4.0,20.0,5,34.0,66.0,68,17159,0,0,3,353,146,0,-1,1,0,0,1,2,363,95,0,0,0,0.300,1.000,1,-1,0
4,0,0,0,0.063754,3,5,-200,0,0,0,0,3.67,0.01,159.00,4.4,50.0,1,54.0,83.0,159,0,0,0,2,26,226,4,6,1,0,0,1,11,40,84,0,1,1,0.154,1.000,1,113,0
4,0,0,0,0.063754,3,5,-225,0,0,1,0,4.07,1.01,0.01,4.7,50.0,6,57.0,80.0,797,107051,0,0,2,1,226,4,6,0,0,0,0,1,34,84,0,1,1,0.143,1.000,1,113,0
4,0,0,0,0.063754,3,5,-209,0,0,1,0,4.24,0.03,2246.00,4.7,50.0,6,63.0,86.0,2246,0,0,0,0,17,226,4,6,0,0,0,1,22,7,92,0,1,1,0.182,1.000,1,113,0
9,0,0,0,0.986167,-1,-1,-961,0,0,0,0,4.79,0.02,0.39,5.6,50.0,15,52.0,83.0,479,1224,0,0,3,16,977,0,16,1,0,0,0,6,81,92,0,0,0,0.750,0.500,1,-1,0
9,0,0,0,0.986167,-1,-1,-961,0,0,0,0,4.79,0.02,0.26,5.6,50.0,15,52.0,83.0,321,1224,0,0,3,16,977,0,16,1,0,0,0,3,91,93,0,0,0,0.750,0.500,1,-1,0
9,0,0,0,0.986167,-1,-1,-961,0,0,0,0,4.78,0.02,0.29,5.6,50.0,15,52.0,82.0,361,1224,0,0,3,16,977,0,16,1,0,0,0,1,120,95,0,0,0,0.750,0.500,1,-1,0
9,0,0,0,0.986167,-1,-1,-961,0,0,0,0,4.79,0.01,0.00,5.6,50.0,15,52.0,83.0,0,1224,0,0,3,16,977,0,16,1,0,0,0,3,96,95,0,0,0,0.750,0.500,1,-1,0
9,0,0,0,0.986167,-1,-1,-961,0,0,0,0,4.79,0.02,0.00,5.6,50.0,15,52.0,83.0,0,1224,0,0,3,16,977,0,16,1,0,0,0,10,151,97,0,0,0,0.750,0.500,1,-1,0
9,0,0,0,0.986167,-1,-1,76,0,0,0,0,4.79,0.15,0.13,5.6,50.0,15,52.0,83.0,1666,12866,0,0,3,1053,977,0,16,0,0,0,1,7,131,91,0,0,0,0.750,0.500,1,-1,0
9,0,0,0,0.986167,-1,-1,348,0,0,0,0,4.49,0.05,0.12,5.0,50.0,12,52.0,83.0,499,4058,0,0,3,1325,977,0,16,1,0,0,0,0,38,98,0,0,0,0.600,0.500,1,-1,0
9,0,0,0,0.986167,-1,-1,-706,0,0,0,0,4.11,0.02,0.03,5.0,39.0,15,61.0,41.0,44,1556,0,0,2,271,977,0,16,0,0,0,1,1,23,90,0,0,0,0.800,1.000,1,-1,0
3,0,0,0,0.861758,-1,-1,295,0,0,0,0,3.12,0.51,0.02,4.7,32.0,4,30.0,76.0,995,49276,0,0,1,381,86,1,-1,1,0,0,0,9,36,89,0,0,0,0.154,1.000,1,-1,0
7,0,0,0,0.999327,-1,-1,-238,0,0,1,0,3.04,1.01,0.00,4.0,28.0,4,46.0,66.0,959,245222,0,0,3,148,386,1,148,1,0,0,1,3,120,90,0,0,0,0.167,1.000,1,-1,0
7,0,0,0,0.999327,-1,-1,545,0,0,0,0,3.93,1.01,0.01,4.6,48.0,3,61.0,85.0,1233,135346,0,0,3,931,386,1,148,0,0,0,1,0,54,90,0,0,0,0.231,1.000,1,-1,0
7,0,0,0,0.999327,-1,-1,-173,0,0,0,0,2.93,0.01,0.85,4.3,25.0,3,37.0,75.0,235,277,0,0,2,213,386,1,148,1,0,0,1,4,97,92,0,0,0,0.364,1.000,1,-1,0
7,0,0,0,0.999327,-1,-1,-191,0,0,1,0,2.99,0.95,0.02,4.0,28.0,2,50.0,68.0,1528,93660,0,0,3,195,386,1,148,1,0,0,0,5,263,95,0,0,0,0.167,1.000,1,-1,0
3,0,0,0,0.002103,-1,-1,-884,0,0,0,0,3.96,0.01,598.00,4.2,50.0,0,80.0,82.0,598,0,0,0,3,1177,2061,0,70,0,0,0,1,0,42,82,0,0,0,0.143,1.000,1,112,0
3,0,0,0,0.002103,-1,-1,-1850,0,0,0,0,5.15,1.64,0.19,4.9,50.0,15,80.0,87.0,48822,262316,0,0,3,211,2061,0,70,1,0,0,0,442,77,98,0,1,0,0.500,1.000,1,112,0
3,0,0,0,0.002103,-1,-1,-1991,0,0,0,0,5.28,0.04,0.08,5.6,50.0,15,80.0,88.0,317,3914,0,0,3,70,2061,0,70,1,0,0,1,2,29,83,0,0,0,1.000,1.000,1,112,0
3,0,0,0,0.002103,-1,-1,-1850,0,0,0,0,4.68,0.98,0.08,4.9,50.0,8,80.0,87.0,6879,89835,0,0,3,211,2061,0,70,1,0,0,0,28,151,84,0,0,0,0.500,1.000,1,112,0
7,0,0,0,0.999327,-1,-1,-239,0,0,1,0,3.25,0.21,0.03,4.0,28.0,6,48.0,70.0,508,20188,0,0,3,147,386,1,148,1,0,0,1,5,152,90,0,0,0,0.200,1.000,1,-1,0
7,0,0,0,0.999327,-1,-1,-238,0,0,1,0,3.04,1.01,0.00,4.0,28.0,4,46.0,66.0,959,245222,0,0,3,148,386,1,148,1,0,0,1,3,120,90,0,0,0,0.167,1.000,1,-1,0
7,0,0,0,0.999327,-1,-1,545,0,0,0,0,3.93,1.01,0.01,4.6,48.0,3,61.0,85.0,1233,135346,0,0,3,931,386,1,148,0,0,0,1,0,54,90,0,0,0,0.231,1.000,1,-1,0
7,0,0,0,0.999327,-1,-1,-173,0,0,0,0,2.93,0.01,0.85,4.3,25.0,3,37.0,75.0,235,277,0,0,2,213,386,1,148,1,0,0,1,4,97,92,0,0,0,0.364,1.000,1,-1,0
7,0,0,0,0.999327,-1,-1,-191,0,0,1,0,2.99,0.95,0.02,4.0,28.0,2,50.0,68.0,1528,93660,0,0,3,195,386,1,148,1,0,0,0,5,263,95,0,0,0,0.167,1.000,1,-1,0
3,0,0,0,0.002103,-1,-1,-884,0,0,0,0,3.96,0.01,598.00,4.2,50.0,0,80.0,82.0,598,0,0,0,3,1177,2061,0,70,0,0,0,1,0,42,82,0,0,0,0.143,1.000,1,112,0
3,0,0,0,0.002103,-1,-1,-1850,0,0,0,0,5.15,1.64,0.19,4.9,50.0,15,80.0,87.0,48822,262316,0,0,3,211,2061,0,70,1,0,0,0,442,77,98,0,1,0,0.500,1.000,1,112,0
3,0,0,0,0.002103,-1,-1,-1991,0,0,0,0,5.28,0.04,0.08,5.6,50.0,15,80.0,88.0,317,3914,0,0,3,70,2061,0,70,1,0,0,1,2,29,83,0,0,0,1.000,1.000,1,112,0
3,0,0,0,0.002103,-1,-1,-1850,0,0,0,0,4.68,0.98,0.08,4.9,50.0,8,80.0,87.0,6879,89835,0,0,3,211,2061,0,70,1,0,0,0,28,151,84,0,0,0,0.500,1.000,1,112,0
4,0,0,0,0.043881,-1,-1,-535,0,0,0,0,4.34,0.02,5.00,5.3,50.0,6,63.0,86.0,1851,370,0,0,3,42,577,0,4,1,0,1,1,7,210,85,0,0,0,0.200,1.000,1,-1,0
4,0,0,0,0.01754,-1,-1,-1151,0,0,0,0,3.30,1.11,0.02,4.4,35.0,4,44.0,73.0,10088,507977,0,0,1,398,1549,0,452,1,0,1,1,23,51,84,0,1,1,0.133,1.000,1,-1,0
4,0,0,0,0.043881,-1,-1,-569,0,0,0,1,4.61,0.00,0.02,5.3,50.0,10,63.0,86.0,7,370,0,0,3,8,577,0,4,1,0,0,1,0,137,85,0,0,0,0.167,1.000,1,-1,0
4,0,0,0,0.043881,-1,-1,-552,0,0,0,0,3.68,0.02,2.89,5.0,50.0,5,63.0,40.0,1068,370,0,0,2,25,577,0,4,1,0,0,1,11,178,109,0,0,0,0.143,1.000,1,-1,0
4,0,0,0,0.043881,-1,-1,-574,0,0,1,0,4.23,0.00,0.06,5.1,50.0,5,63.0,85.0,21,370,0,0,3,3,577,0,4,1,0,1,1,1,167,85,0,0,0,0.154,1.000,1,-1,0
