@relation 'tmp_1w-weka.filters.unsupervised.attribute.Remove-R2-11,14-21,23,25-35,37-55'

@attribute pageShowType {class0,class1}
@attribute ' pMaxMr' numeric
@attribute ' pMaxTr' numeric
@attribute ' isOnlyOneTerm' {FALSE,TRUE}
@attribute ' isArticleOld' {FALSE,TRUE}
@attribute ' maxRNum' numeric

@data
class0,29,4.2,FALSE,FALSE,1958
class0,7,2.6,FALSE,FALSE,12360
class0,50,5.3,FALSE,FALSE,100000
class0,50,5.6,FALSE,FALSE,31
class0,22,4.4,FALSE,FALSE,4178
class0,50,5.6,FALSE,FALSE,17824
class0,25,4.7,FALSE,FALSE,95133
class0,25,4.3,FALSE,FALSE,5276
class0,50,5.7,FALSE,TRUE,14243
class0,50,5.5,FALSE,FALSE,100000
class0,50,5.5,FALSE,FALSE,3624
class0,50,5.5,FALSE,FALSE,28462
class0,50,4.8,FALSE,FALSE,22006
class0,50,4.8,FALSE,FALSE,30405
class0,50,5.3,TRUE,FALSE,4579
class0,23,4.1,FALSE,FALSE,23
class0,50,5,FALSE,FALSE,238
class0,48,4.9,FALSE,FALSE,3071
class0,42,4.2,FALSE,FALSE,200
class0,50,5.3,FALSE,FALSE,39943
class0,50,5.4,FALSE,FALSE,49744
class0,50,3,FALSE,FALSE,4394
class0,50,5.3,FALSE,TRUE,267
class0,50,5.3,FALSE,FALSE,21342
class0,50,5.3,TRUE,FALSE,4579
class0,50,5.4,FALSE,FALSE,3270
class0,35,4.8,FALSE,FALSE,260
class0,50,5.6,FALSE,FALSE,6143
class0,21,4.2,FALSE,FALSE,248
class0,50,4.9,FALSE,FALSE,3542
class0,50,4.9,FALSE,FALSE,1071
class0,50,4.7,FALSE,FALSE,74928
class0,50,5.3,FALSE,FALSE,100000
class0,50,4.8,FALSE,FALSE,1080
class0,50,4.8,FALSE,FALSE,1080
class0,50,5.6,FALSE,FALSE,988
class0,50,5.6,FALSE,TRUE,12903
class0,50,5.4,FALSE,TRUE,60060
class0,50,4.7,FALSE,FALSE,3767
class0,50,5.5,FALSE,FALSE,2743
class0,44,5,FALSE,TRUE,100000
class0,50,5.5,FALSE,FALSE,434
class0,34,4.9,FALSE,TRUE,678
class0,25,4.3,FALSE,FALSE,5276
class0,38,4.9,FALSE,FALSE,100000
class0,39,4.4,FALSE,FALSE,96086
class0,43,4.9,FALSE,FALSE,1098
class0,44,5,FALSE,TRUE,100000
class0,50,5.3,FALSE,FALSE,7979
class0,50,5.4,FALSE,FALSE,23252
class0,38,4.9,FALSE,FALSE,100000
class0,35,4.8,FALSE,FALSE,260
class0,50,5.3,FALSE,FALSE,25700
class0,50,5.5,FALSE,FALSE,3880
class0,50,5,FALSE,FALSE,730
class0,36,4.5,FALSE,TRUE,1462
class0,50,5.5,TRUE,FALSE,100000
class0,50,5.3,FALSE,FALSE,11099
class0,50,5.5,FALSE,FALSE,3880
class0,17,3.8,FALSE,FALSE,49
class0,36,4.5,FALSE,FALSE,1165
class0,50,4.9,FALSE,FALSE,48965
class0,50,5.3,FALSE,FALSE,2119
class0,30,4.7,FALSE,FALSE,190
class0,35,4,FALSE,FALSE,708
class0,50,4.8,FALSE,FALSE,4184
class0,34,4.9,FALSE,FALSE,100000
class0,50,5.3,FALSE,FALSE,24444
class0,50,5.5,FALSE,FALSE,7906
class0,43,4.3,FALSE,FALSE,82
class0,50,5.6,FALSE,FALSE,22328
class0,46,4.7,FALSE,FALSE,3142
class0,29,4.2,FALSE,TRUE,1126
class0,27,3.9,FALSE,FALSE,523
class0,50,5,FALSE,FALSE,8676
class0,50,5.1,TRUE,FALSE,100000
class0,50,5.6,FALSE,FALSE,14909
class0,50,5.4,FALSE,FALSE,5939
class0,50,4.8,FALSE,FALSE,3075
class0,50,5.5,FALSE,FALSE,14978
class0,38,4.1,FALSE,FALSE,89
class0,50,4.8,FALSE,FALSE,1356
class0,50,4.8,FALSE,FALSE,100000
class0,41,4.9,FALSE,TRUE,7416
class0,50,4.9,FALSE,FALSE,133
class0,50,4.8,FALSE,FALSE,62006
class0,50,4.9,FALSE,FALSE,819
class0,50,5.6,FALSE,FALSE,23140
class0,35,4.6,FALSE,FALSE,5023
class0,10,4.7,FALSE,FALSE,994
class0,50,4.7,FALSE,TRUE,58
class0,50,5.3,FALSE,FALSE,87369
class0,50,5.3,FALSE,FALSE,87369
class0,50,4.9,FALSE,FALSE,8695
class0,50,5.4,FALSE,FALSE,1437
class0,50,5.6,FALSE,FALSE,23140
class0,50,4.3,FALSE,FALSE,8456
class0,50,4.8,FALSE,FALSE,6040
class0,50,5.3,FALSE,TRUE,43838
class0,50,4.8,FALSE,FALSE,1467
class0,29,4.2,FALSE,FALSE,34268
class0,50,4.9,FALSE,FALSE,100000
class0,50,5.3,FALSE,FALSE,87369
class0,50,5.6,FALSE,FALSE,2302
class0,40,3.8,FALSE,FALSE,87
class0,28,4,FALSE,FALSE,154
class0,50,5.2,FALSE,FALSE,51055
class0,49,4.6,FALSE,FALSE,1251
class0,50,5.4,FALSE,FALSE,31931
class0,18,4,FALSE,FALSE,25
class0,30,4.5,FALSE,FALSE,100000
class0,50,5.5,FALSE,FALSE,25396
class0,50,5.2,FALSE,FALSE,6271
class0,24,4,FALSE,FALSE,1750
class0,50,5.5,FALSE,FALSE,5188
class0,38,4.8,FALSE,FALSE,0
class0,43,4.3,FALSE,FALSE,11886
class0,50,5.2,FALSE,FALSE,1392
class0,50,5.3,FALSE,TRUE,100000
class0,50,4.5,FALSE,FALSE,312
class0,50,4.7,FALSE,TRUE,3062
class0,33,5,FALSE,FALSE,1237
class0,32,4.2,FALSE,FALSE,1392
class0,50,5.3,FALSE,FALSE,1080
class0,50,5.4,FALSE,FALSE,23363
class0,50,5.3,FALSE,FALSE,497480
class0,50,4.9,FALSE,FALSE,2100
class0,45,5,FALSE,FALSE,7770
class0,50,5.1,FALSE,FALSE,44507
class0,50,5.3,FALSE,FALSE,100000
class0,12,4,FALSE,FALSE,3376
class0,50,5,FALSE,TRUE,92793
class0,50,5.7,FALSE,FALSE,11007
class0,50,4.7,FALSE,FALSE,100000
class0,50,5.3,FALSE,FALSE,3888
class0,50,4.7,FALSE,FALSE,5848
class0,50,4.8,FALSE,FALSE,114
class0,50,5.4,FALSE,FALSE,3813
class0,50,4.9,FALSE,FALSE,6284
class0,50,5.2,TRUE,TRUE,100000
class0,50,5.4,FALSE,TRUE,740
class0,50,4.9,FALSE,TRUE,934
class0,43,4.1,FALSE,FALSE,2
class0,50,4.4,FALSE,FALSE,81943
class0,50,5.6,FALSE,FALSE,110
class0,50,5.3,FALSE,FALSE,536
class0,25,4.3,FALSE,FALSE,5276
class0,50,5.4,FALSE,FALSE,134
class0,48,5.5,FALSE,FALSE,100000
class0,50,5.4,FALSE,FALSE,87763
class0,50,5.6,FALSE,FALSE,1203
class0,46,3.9,FALSE,FALSE,20913
class0,50,5.2,FALSE,FALSE,26905
class0,50,5.4,FALSE,FALSE,3012
class0,50,5.2,FALSE,FALSE,100000
class0,50,4.4,FALSE,FALSE,224
class0,50,4.9,FALSE,FALSE,6
class0,50,5.4,TRUE,FALSE,213
class0,50,5.3,FALSE,FALSE,11800
class0,50,5.4,TRUE,FALSE,213
class0,50,4.8,FALSE,FALSE,100000
class0,50,5.4,FALSE,FALSE,79038
class0,32,4.5,FALSE,TRUE,16118
class0,50,5.4,FALSE,FALSE,7827
class0,50,5.6,FALSE,FALSE,1231
class0,50,5.6,FALSE,FALSE,20
class0,50,5,FALSE,FALSE,2262
class0,22,4.8,FALSE,FALSE,22230
class0,27,3.9,FALSE,FALSE,21460
class0,50,4.8,FALSE,FALSE,20548
class0,38,4.8,FALSE,FALSE,0
class0,50,5.3,FALSE,FALSE,4449
class0,50,5.5,FALSE,FALSE,84258
class0,28,4,FALSE,FALSE,31
class0,50,5.5,FALSE,FALSE,3262
class0,50,4.8,FALSE,FALSE,20548
class0,50,5.3,FALSE,FALSE,610
class0,26,4,FALSE,FALSE,16183
class0,24,4,FALSE,FALSE,26621
class0,39,4.9,FALSE,FALSE,90679
class0,50,5.6,FALSE,TRUE,52558
class0,50,5.4,FALSE,FALSE,100000
class0,50,5.3,FALSE,FALSE,6482
class0,50,5.6,FALSE,FALSE,7
class0,50,5.5,FALSE,FALSE,28462
class0,50,5.4,FALSE,FALSE,8955
class0,50,5.4,FALSE,FALSE,31931
class0,50,5.5,FALSE,FALSE,7420
class0,50,5.3,FALSE,FALSE,3292
class0,50,4.9,FALSE,FALSE,100000
class0,50,5.4,TRUE,FALSE,28474
class0,38,5,FALSE,FALSE,399
class0,50,5.3,FALSE,FALSE,78548
class0,50,3.1,FALSE,FALSE,5670
class0,45,4.9,FALSE,FALSE,34
class0,45,4.9,FALSE,FALSE,34
class0,50,5.5,FALSE,FALSE,10635
class0,50,5.7,FALSE,FALSE,1294
class0,50,5.6,FALSE,FALSE,75
class0,50,5.3,FALSE,FALSE,100000
class0,50,4.9,FALSE,FALSE,211
class0,50,5.4,FALSE,FALSE,1005
class0,29,4.4,FALSE,FALSE,100000
class0,24,4.7,FALSE,FALSE,13942
class0,50,5,FALSE,FALSE,4173
class0,50,5.4,FALSE,FALSE,100000
class0,24,4.5,FALSE,FALSE,74138
class0,50,4.7,FALSE,FALSE,100000
class0,50,5.3,FALSE,FALSE,49
class0,24,4.1,FALSE,FALSE,117
class0,50,4.9,FALSE,FALSE,4283
class0,30,4,FALSE,FALSE,152
class0,50,5.3,TRUE,FALSE,21915
class0,50,5.4,FALSE,FALSE,3270
class0,50,5.6,FALSE,FALSE,509
class0,50,5.4,FALSE,FALSE,893
class0,31,4.5,FALSE,FALSE,56369
class0,50,5.4,FALSE,FALSE,100000
class0,24,4,FALSE,FALSE,165
class0,50,5.2,FALSE,FALSE,1160
class0,26,3.9,FALSE,FALSE,31
class0,50,5.3,FALSE,FALSE,70
class0,50,5.3,FALSE,FALSE,11376
class0,50,5.5,TRUE,FALSE,40519
class0,50,4.8,FALSE,TRUE,30063
class0,50,4.9,FALSE,FALSE,3205
class0,50,5.7,FALSE,FALSE,195
class0,39,4,FALSE,FALSE,593
class0,50,5.5,FALSE,FALSE,22
class0,50,5.6,FALSE,FALSE,11
class0,32,4.4,FALSE,FALSE,65
class0,45,4.6,FALSE,FALSE,9369
class0,22,4.2,FALSE,FALSE,462
class0,50,4.8,FALSE,FALSE,248
class0,50,5.2,FALSE,FALSE,51055
class0,50,5.4,FALSE,FALSE,579
class0,50,4.2,FALSE,FALSE,17
class0,50,4.7,FALSE,FALSE,32
class0,30,4.7,FALSE,FALSE,31726
class0,50,4.6,FALSE,FALSE,100000
class0,50,5.5,FALSE,FALSE,1725
class0,25,4.5,FALSE,FALSE,11502
class0,50,5.6,FALSE,FALSE,1398
class0,50,5.6,FALSE,FALSE,30151
class0,8,4.1,FALSE,FALSE,76684
class0,50,5.4,FALSE,FALSE,203
class0,50,5.6,FALSE,TRUE,17742
class0,41,4.2,FALSE,FALSE,6588
class0,50,5.2,FALSE,FALSE,100000
class0,50,5.3,FALSE,FALSE,63
class0,50,5.3,FALSE,FALSE,20150
class0,36,4,FALSE,FALSE,1371
class0,50,5.4,FALSE,FALSE,19281
class0,24,4.6,FALSE,FALSE,1792
class0,50,5.3,FALSE,FALSE,70
class0,25,4.1,FALSE,FALSE,167
class0,50,5.6,FALSE,FALSE,40456
class0,50,5.4,FALSE,FALSE,1765
class0,50,5.4,FALSE,FALSE,7827
class0,50,5.4,FALSE,FALSE,12729
class0,33,4.9,FALSE,FALSE,1584
class0,50,5.3,FALSE,FALSE,16205
class0,31,4.7,FALSE,FALSE,43030
class0,26,4.5,FALSE,FALSE,12375
class0,50,5.5,FALSE,FALSE,10635
class0,30,4.5,FALSE,FALSE,989
class0,50,4.9,FALSE,FALSE,3163
class0,50,4.8,FALSE,FALSE,886
class0,47,5.3,FALSE,FALSE,100000
class0,50,5.5,FALSE,FALSE,9905
class0,50,5.3,FALSE,FALSE,410
class0,50,5.4,FALSE,FALSE,51
class0,50,4.7,FALSE,FALSE,7795
class0,42,4.5,FALSE,FALSE,149
class0,50,5.5,FALSE,FALSE,282
class0,21,3.8,FALSE,TRUE,231
class0,50,5.2,FALSE,FALSE,100000
class0,8,3.9,FALSE,FALSE,70
class0,50,5.3,FALSE,FALSE,35767
class0,20,4,FALSE,TRUE,6576
class0,34,4.6,FALSE,FALSE,29789
class0,40,4,FALSE,FALSE,1684
class0,50,5.5,FALSE,TRUE,31642
class0,50,5.3,FALSE,FALSE,4778
class0,50,5.5,FALSE,FALSE,28462
class0,50,5.3,FALSE,FALSE,4778
class0,41,4.5,FALSE,FALSE,3456
class0,50,5.4,FALSE,FALSE,87207
class0,50,5.3,FALSE,FALSE,3148
class0,50,5.3,FALSE,FALSE,468
class0,50,5.3,FALSE,FALSE,3148
class0,25,4.1,FALSE,FALSE,12
class0,50,5.3,FALSE,FALSE,1526
class0,50,5.6,FALSE,FALSE,11911
class0,50,5.2,FALSE,FALSE,100000
class0,30,4,FALSE,FALSE,7420
class0,22,4.7,FALSE,FALSE,4742
class0,50,5.3,FALSE,FALSE,60248
class0,30,4.3,FALSE,FALSE,4306
class0,34,4,FALSE,FALSE,23
class0,50,5.4,FALSE,FALSE,61596
class0,50,5.3,FALSE,FALSE,12992
class0,50,5.2,TRUE,FALSE,4783
class0,50,5.4,FALSE,FALSE,19221
class0,50,4.9,FALSE,FALSE,419
class0,50,4.9,FALSE,FALSE,61193
class0,50,5.7,FALSE,TRUE,3487
class0,50,5.4,FALSE,FALSE,84258
class0,50,5.5,FALSE,FALSE,3141
class0,50,5.3,FALSE,FALSE,16696
class0,50,5.5,FALSE,FALSE,881
class0,50,5.5,FALSE,FALSE,14175
class0,50,4.8,FALSE,FALSE,7397
class0,50,5.3,FALSE,TRUE,938
class0,50,5.5,FALSE,FALSE,3141
class0,50,5.5,FALSE,FALSE,10635
class0,50,4.8,FALSE,FALSE,6
class0,50,5.4,FALSE,FALSE,19221
class0,26,4,FALSE,FALSE,8277
class0,32,4.7,FALSE,FALSE,26761
class0,50,5.4,FALSE,FALSE,6567
class0,50,5.6,FALSE,FALSE,1609
class0,26,4.4,FALSE,FALSE,308
class0,24,4.3,FALSE,TRUE,397
class0,50,5.4,FALSE,TRUE,6574
class0,34,4.2,FALSE,FALSE,33
class0,50,4.8,FALSE,FALSE,42
class0,30,4.6,FALSE,FALSE,1180
class0,28,4.8,FALSE,FALSE,293
class0,32,4.4,FALSE,FALSE,2595
class0,50,5.4,FALSE,FALSE,7033
class0,45,5.3,FALSE,FALSE,100000
class0,50,5.5,FALSE,FALSE,4500
class0,44,5.1,FALSE,FALSE,3395
class0,43,4.7,FALSE,TRUE,3481
class0,50,4.9,FALSE,FALSE,39
class0,48,5,FALSE,FALSE,1035
class0,50,5.4,FALSE,FALSE,1128
class0,50,4.9,FALSE,FALSE,39
class0,50,5.4,FALSE,FALSE,100000
class0,50,4.9,FALSE,FALSE,39
class0,50,5.4,FALSE,FALSE,51034
class0,50,5.1,FALSE,FALSE,81
class0,19,4,FALSE,FALSE,149
class0,50,4.4,FALSE,TRUE,129
class0,50,5.1,FALSE,FALSE,100000
class0,50,5.4,FALSE,FALSE,22036
class0,50,5.6,FALSE,FALSE,1587
class0,42,4.6,FALSE,FALSE,4017
class0,31,4.7,FALSE,FALSE,757
class0,50,4.8,FALSE,FALSE,96448
class0,50,5.5,FALSE,FALSE,10369
class0,50,5.5,FALSE,FALSE,10369
class0,50,5.6,FALSE,FALSE,4253
class0,50,5.5,FALSE,FALSE,35
class0,50,5.3,FALSE,FALSE,1454
class0,50,5.5,FALSE,FALSE,10369
class0,50,5.3,FALSE,FALSE,100000
class0,22,4.8,FALSE,FALSE,22230
class0,40,4.8,FALSE,FALSE,3751
class0,50,4.7,FALSE,FALSE,7795
class0,50,5.7,FALSE,FALSE,1311
class0,39,4.6,FALSE,FALSE,6193
class0,50,5,FALSE,FALSE,2653
class0,50,5.3,FALSE,TRUE,100000
class0,50,4.8,TRUE,FALSE,1286
class0,50,5.4,FALSE,FALSE,442
class0,30,4.8,FALSE,TRUE,113
class0,50,4.9,FALSE,FALSE,71652
class0,50,4.9,FALSE,FALSE,211
class0,50,5,FALSE,FALSE,242
class0,50,4.9,FALSE,FALSE,2484
class0,25,4.3,FALSE,FALSE,114
class0,50,4.9,FALSE,FALSE,2484
class0,50,4.8,FALSE,FALSE,20734
class0,32,4.9,FALSE,FALSE,6220
class0,25,4.8,FALSE,FALSE,290
class0,50,5.3,FALSE,FALSE,468
class0,50,4.8,TRUE,FALSE,1286
class0,50,4.8,TRUE,FALSE,1286
class0,50,5.3,FALSE,FALSE,1440
class0,50,5.3,FALSE,FALSE,31789
class0,34,4.6,FALSE,FALSE,107
class0,50,4.8,FALSE,FALSE,69663
class0,50,5.5,FALSE,FALSE,11864
class0,50,5.6,FALSE,FALSE,3886
class0,50,4.7,FALSE,FALSE,18511
class0,43,4.6,FALSE,FALSE,411
class0,38,4.1,FALSE,FALSE,555
class0,50,4.1,FALSE,FALSE,944
class0,50,5.4,FALSE,FALSE,19867
class0,39,4,FALSE,FALSE,9960
class0,50,5.6,FALSE,FALSE,5312
class0,50,4.7,FALSE,FALSE,100000
class0,50,5.4,FALSE,FALSE,100000
class0,25,3.8,FALSE,FALSE,41
class0,18,4,FALSE,FALSE,5812
class0,50,5.6,FALSE,FALSE,7
class0,50,5.3,FALSE,FALSE,70
class0,50,5.6,FALSE,FALSE,3636
class0,32,4.1,FALSE,FALSE,100000
class0,50,5.2,FALSE,FALSE,100000
class0,50,5.2,FALSE,FALSE,100000
class0,33,4.8,FALSE,FALSE,14999
class0,50,5.3,FALSE,FALSE,16403
class0,22,4.2,FALSE,FALSE,5078
class0,22,4.7,FALSE,FALSE,4742
class0,10,3.9,FALSE,FALSE,91
class0,50,5.6,FALSE,FALSE,75
class0,25,4.4,FALSE,FALSE,318
class0,50,5.4,FALSE,FALSE,21828
class0,50,5.4,FALSE,FALSE,20798
class0,50,4.7,FALSE,FALSE,2718
class0,32,4.2,FALSE,FALSE,508
class0,50,4.1,TRUE,FALSE,5520
class0,23,4.3,FALSE,FALSE,165
class0,50,5.3,FALSE,FALSE,468
class0,50,5.4,FALSE,FALSE,100000
class0,50,5.3,FALSE,TRUE,204
class0,50,5.6,FALSE,FALSE,11911
class0,50,5.2,FALSE,FALSE,12823
class0,28,3.9,FALSE,FALSE,102
class0,28,3.9,FALSE,FALSE,102
class0,28,3.9,FALSE,FALSE,102
class0,50,5.3,FALSE,FALSE,21001
class0,50,5.2,FALSE,FALSE,55188
class0,17,3.8,FALSE,FALSE,49
class0,50,5.3,FALSE,FALSE,1899
class0,50,5.3,FALSE,FALSE,328
class0,50,5.3,FALSE,FALSE,21027
class0,50,5.3,FALSE,FALSE,100000
class0,34,4.7,FALSE,FALSE,3522
class0,23,4,FALSE,FALSE,24852
class0,50,5.4,FALSE,FALSE,2977
class0,50,5.4,FALSE,FALSE,1260
class0,50,5.4,FALSE,FALSE,2312
class0,30,4.1,FALSE,FALSE,9155
class0,50,4.5,FALSE,FALSE,3492
class0,50,5.3,FALSE,FALSE,25193
class0,45,4.8,FALSE,FALSE,1264
class0,50,5.2,FALSE,FALSE,100000
class0,31,4.7,FALSE,FALSE,3589
class0,24,4.3,FALSE,FALSE,1150
class0,50,5.4,FALSE,FALSE,100000
class0,25,4.1,FALSE,TRUE,2203
class0,50,4.8,FALSE,FALSE,1544
class0,50,4.8,FALSE,FALSE,100000
class0,50,5.4,FALSE,FALSE,13
class0,50,5.3,TRUE,FALSE,100000
class0,50,5.3,FALSE,FALSE,49695
class0,50,5.3,FALSE,FALSE,10420
class0,32,4.7,FALSE,FALSE,2336
class0,47,4.7,FALSE,FALSE,816
class0,50,5,FALSE,FALSE,774
class0,50,4.7,FALSE,FALSE,7795
class0,31,4.2,FALSE,TRUE,35
class0,42,4.7,FALSE,FALSE,100000
class0,42,4.7,FALSE,FALSE,100000
class0,50,5.2,FALSE,TRUE,1265
class0,23,4.3,FALSE,FALSE,9136
class0,28,3.9,FALSE,FALSE,102
class0,27,5,FALSE,FALSE,522
class0,25,5.3,FALSE,TRUE,1073
class0,50,4.7,FALSE,FALSE,26979
class0,37,4.8,FALSE,FALSE,988
class0,38,4.4,FALSE,FALSE,1561
class0,50,5.3,FALSE,FALSE,10420
class0,43,4.3,FALSE,FALSE,8081
class0,15,3.8,FALSE,FALSE,1254
class0,50,5.6,FALSE,FALSE,35624
class0,50,5.4,FALSE,TRUE,1008
class0,50,4.8,FALSE,FALSE,11
class0,50,5,FALSE,FALSE,9622
class0,45,5.5,FALSE,FALSE,6514
class0,50,4.9,FALSE,FALSE,4759
class0,50,4.9,FALSE,FALSE,4759
class0,27,4.2,FALSE,FALSE,427
class0,18,3.9,FALSE,FALSE,403
class0,50,5.5,FALSE,FALSE,100000
class0,50,5.4,FALSE,FALSE,13949
class0,50,4.7,FALSE,FALSE,702
class0,50,5.4,FALSE,FALSE,57230
class0,50,5,FALSE,FALSE,788
class0,50,5.4,FALSE,FALSE,809
class0,50,5.3,FALSE,FALSE,56
class0,50,5.3,FALSE,FALSE,56
class0,50,5.3,FALSE,FALSE,89099
class0,50,5.6,FALSE,FALSE,10730
class0,50,5.4,FALSE,FALSE,100000
class0,50,5.2,FALSE,FALSE,100000
class0,46,5.2,FALSE,FALSE,17741
class0,50,5.7,FALSE,FALSE,89117
class0,50,4.9,FALSE,FALSE,34
class0,50,5.2,FALSE,FALSE,100000
class0,29,4.8,FALSE,FALSE,1570
class0,50,5.4,FALSE,FALSE,65511
class0,50,5.1,FALSE,FALSE,1847
class0,50,5.3,FALSE,FALSE,11800
class0,50,5.3,FALSE,FALSE,905
class0,25,4.4,FALSE,FALSE,465
class0,50,4.7,FALSE,FALSE,1875
class0,50,4.8,FALSE,FALSE,51839
class0,50,5.1,FALSE,FALSE,1847
class0,50,5.5,FALSE,FALSE,10635
class0,50,5.6,FALSE,FALSE,10037
class0,50,4.9,FALSE,FALSE,367
class0,19,3.8,FALSE,FALSE,3264
class0,48,4.8,FALSE,FALSE,72
class0,48,4.8,FALSE,FALSE,72
class0,50,5.4,FALSE,FALSE,79038
class0,35,4.2,FALSE,FALSE,14
class0,26,4.1,FALSE,FALSE,17076
class0,20,3.9,FALSE,TRUE,265
class0,50,5.4,FALSE,FALSE,200
class0,50,5.2,FALSE,FALSE,100000
class0,50,4.7,FALSE,FALSE,100000
class0,50,5.6,FALSE,FALSE,12876
class0,50,5.4,FALSE,FALSE,442
class0,50,5.4,FALSE,FALSE,442
class0,35,4.7,FALSE,FALSE,103
class0,50,5.4,FALSE,FALSE,442
class0,50,5.4,FALSE,FALSE,38482
class0,50,5.4,FALSE,FALSE,442
class0,50,5.3,FALSE,FALSE,100000
class0,32,4,FALSE,FALSE,5
class0,38,4.8,FALSE,FALSE,0
class0,50,5.6,FALSE,FALSE,5544
class0,50,5.4,FALSE,FALSE,30609
class0,20,4.1,FALSE,FALSE,38
class0,50,5.6,FALSE,FALSE,3155
class0,32,4.3,FALSE,FALSE,507
class0,50,5.6,FALSE,FALSE,7
class0,50,5.7,FALSE,FALSE,89117
class0,50,4.9,FALSE,FALSE,21181
class0,27,5,FALSE,FALSE,23617
class0,50,5.2,TRUE,TRUE,100000
class0,50,4.8,FALSE,FALSE,7724
class0,45,4.6,FALSE,FALSE,503
class0,33,4.1,FALSE,FALSE,87090
class0,50,5.4,FALSE,FALSE,44602
class0,42,4.5,FALSE,FALSE,75
class0,50,5.2,FALSE,FALSE,100000
class0,38,4.7,FALSE,TRUE,201
class0,39,4.4,FALSE,FALSE,100000
class0,50,4.9,FALSE,TRUE,12193
class0,50,4.9,FALSE,TRUE,12193
class0,50,5.3,FALSE,FALSE,100000
class0,50,5.4,FALSE,FALSE,442
class0,49,4.9,FALSE,FALSE,40304
class0,50,5.2,FALSE,TRUE,5751
class0,50,4.8,FALSE,FALSE,6158
class0,50,5.3,FALSE,FALSE,411
class0,50,4.9,FALSE,TRUE,12193
class0,50,4.9,FALSE,TRUE,12193
class0,50,5.5,FALSE,FALSE,20402
class0,50,5.5,FALSE,TRUE,2080
class0,50,5.4,FALSE,FALSE,79038
class0,26,3.9,FALSE,FALSE,3419
class0,50,5.7,FALSE,FALSE,89117
class0,30,4.8,FALSE,FALSE,4
class0,50,5.6,FALSE,FALSE,9962
class0,50,5.7,FALSE,TRUE,1092
class0,27,4.5,FALSE,FALSE,62412
class0,50,5.4,FALSE,FALSE,1243
class0,50,5.6,FALSE,FALSE,2
class0,50,5.5,FALSE,FALSE,7906
class0,31,4.7,FALSE,FALSE,216
class0,50,5.2,FALSE,FALSE,4585
class0,50,5.6,FALSE,FALSE,12876
class0,50,4,FALSE,TRUE,585
class0,50,5.4,FALSE,FALSE,33359
class0,50,5.5,FALSE,FALSE,7906
class0,22,4.4,FALSE,FALSE,3605
class0,50,4.6,FALSE,FALSE,8164
class0,50,5.1,FALSE,FALSE,36472
class0,41,4.1,FALSE,FALSE,156
class0,43,4.4,FALSE,FALSE,134
class0,50,5.1,FALSE,FALSE,100000
class0,41,4.1,FALSE,FALSE,156
class0,25,3.8,FALSE,FALSE,207
class0,50,4.8,FALSE,FALSE,14979
class0,50,4.8,FALSE,FALSE,14979
class0,50,5.6,FALSE,FALSE,14909
class0,50,5.6,FALSE,FALSE,941
class0,27,4.1,FALSE,FALSE,70
class0,22,3.9,FALSE,FALSE,1738
class0,24,3.9,FALSE,FALSE,368
class0,50,5.3,FALSE,FALSE,65203
class0,42,4.9,FALSE,FALSE,13285
class0,50,4.9,FALSE,FALSE,1132
class0,50,5.2,FALSE,FALSE,5684
class0,50,5.5,FALSE,FALSE,100000
class0,50,4.7,FALSE,TRUE,1561
class0,50,5.3,FALSE,FALSE,516
class0,50,5.3,FALSE,FALSE,26813
class0,50,5,FALSE,FALSE,7
class0,20,3.9,FALSE,FALSE,785
class0,50,5.4,FALSE,FALSE,38768
class0,50,5.6,FALSE,FALSE,526
class0,24,4.7,FALSE,FALSE,9494
class0,50,5.3,FALSE,TRUE,33530
class0,50,5.6,FALSE,FALSE,7
class0,50,5.5,FALSE,FALSE,6897
class0,29,4.4,FALSE,FALSE,148
class0,50,5.4,FALSE,FALSE,1332
class0,50,5.6,FALSE,FALSE,36073
class0,18,3.9,FALSE,FALSE,12821
class0,50,5.3,FALSE,FALSE,40258
class0,50,5.2,FALSE,FALSE,100000
class0,50,5.2,FALSE,FALSE,100000
class0,50,5.4,FALSE,FALSE,33045
class0,50,5.5,FALSE,FALSE,74
class0,50,5.3,FALSE,FALSE,14297
class0,29,4.6,FALSE,TRUE,3429
class0,45,5,FALSE,FALSE,100000
class0,38,4.8,FALSE,FALSE,60
class0,50,5.6,FALSE,FALSE,1183
class0,50,5.4,FALSE,FALSE,100000
class0,50,4.9,FALSE,FALSE,1507
class0,50,5.3,FALSE,FALSE,100000
class0,50,5.1,FALSE,FALSE,44507
class0,50,5.6,FALSE,FALSE,4261
class0,38,4.6,FALSE,TRUE,2356
class0,50,5.5,FALSE,FALSE,35
class0,50,5.5,FALSE,FALSE,1529
class0,50,5.3,FALSE,FALSE,100000
class0,50,5,FALSE,FALSE,709
class0,50,5.5,FALSE,FALSE,10635
class0,50,5.5,FALSE,FALSE,100000
class0,50,5.3,FALSE,FALSE,1581
class0,9,4.3,FALSE,FALSE,7
class0,50,5,FALSE,FALSE,78
class0,50,5.7,FALSE,FALSE,89117
class0,50,5.6,FALSE,FALSE,6752
class0,23,4.5,FALSE,FALSE,86
class0,50,5.3,FALSE,FALSE,40054
class0,50,4.9,FALSE,FALSE,17742
class0,50,5.5,FALSE,FALSE,5063
class0,50,5.2,FALSE,FALSE,49198
class0,34,4.4,FALSE,FALSE,410
class0,50,5.5,FALSE,FALSE,11706
