@relation tmp

@attribute oldpos_page numeric
@attribute articlesPos numeric
@attribute newspos numeric
@attribute list.size() numeric
@attribute pMaxMr numeric
@attribute pMaxTr numeric
@attribute isOfficial {FALSE,TRUE}
@attribute isFirstSite {FALSE,TRUE}
@attribute isOnlyOneTerm {FALSE,TRUE}
@attribute isNav {FALSE,TRUE}
@attribute isExNav {FALSE,TRUE}
@attribute fixRank1 numeric
@attribute site_num numeric
@attribute pageShowType {FALSE,TRUE}
@attribute vr_num_3_out numeric
@attribute vr_num_3_total numeric
@attribute weixinArticleClickPos numeric
@attribute firstBaikePos numeric
@attribute isFirstVideo {FALSE,TRUE}
@attribute isArticleOld {FALSE,TRUE}
@attribute queryTerms numeric
@attribute wxArticle_top3fr numeric
@attribute wxArticle_top2fr numeric
@attribute pMaxFr numeric
@attribute firstDate numeric
@attribute hasTimeliness {FALSE,TRUE}
@attribute avg3 numeric
@attribute rnum[0] numeric
@attribute maxRNum numeric
@attribute fans[0] numeric
@attribute maxFans numeric
@attribute avgread[0] numeric
@attribute maxAvgRead numeric
@attribute avgpublish[0] numeric
@attribute maxAvgPublish numeric
@attribute hasMingyiVr {FALSE,TRUE}

@data
12,3,-1,12,40,4.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,1,1,-1,-1,FALSE,FALSE,5,4,4,6,20,FALSE,75,44,8514,443,213068,26,6367,20,190,FALSE
10,-1,-1,10,50,4.8,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,0,0,-1,-1,FALSE,FALSE,3,5,5,5,233,FALSE,164,100,100,17,17,0,0,0,0,FALSE
14,8,-1,14,50,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,1,2,239,1,FALSE,FALSE,2,9.333333,9,10,114,FALSE,32,70448,100000,2119533,2119533,57605,60728,34,236,FALSE
12,6,-1,12,50,5.7,FALSE,TRUE,FALSE,TRUE,TRUE,0,3,FALSE,1,1,-1,3,FALSE,TRUE,3,12.333333,11,15,473,FALSE,2,8880,8880,64105,64105,0,76,0,17,FALSE
13,-1,-1,13,50,5.3,TRUE,FALSE,FALSE,TRUE,TRUE,1,3,FALSE,1,1,-1,9,FALSE,FALSE,1,3.333333,3,4,130,FALSE,22,32135,100000,334814,654523,12949,71535,53,174,FALSE
12,4,-1,12,50,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,-1,-1,FALSE,FALSE,4,4.666667,5.5,6,473,FALSE,468,91,1653,928,65369,23,2234,110,110,FALSE
13,6,8,13,50,5.4,TRUE,TRUE,FALSE,TRUE,TRUE,0,7,FALSE,0,0,-1,2,FALSE,FALSE,2,7.333333,6.5,9,114,FALSE,38,12197,100000,763425,763425,22070,22070,234,234,FALSE
10,5,-1,10,32,4.8,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,-1,1,FALSE,TRUE,7,6.333333,7.5,9,182,TRUE,523,530,991,9191,154824,124,3484,86,479,FALSE
11,9,-1,11,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,1,-1,-1,TRUE,FALSE,3,7,7.5,11,78,FALSE,1537,12313,12313,279955,279955,21325,21325,168,184,FALSE
10,4,-1,15,50,4.7,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,1,1,239,0,FALSE,FALSE,1,3,3,6,318,FALSE,492,62750,62750,1089610,1089610,42850,42850,74,74,FALSE
10,4,-1,10,11,4.1,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,-1,-1,FALSE,FALSE,5,8,8,8,418,FALSE,1171,80,80,5919,5919,399,399,23,23,FALSE
12,4,-1,19,50,5.4,TRUE,TRUE,FALSE,TRUE,TRUE,0,4,FALSE,1,1,-1,2,FALSE,FALSE,2,4,4.5,6,68,FALSE,6,13014,13388,90821,114179,5493,5493,11,169,FALSE
11,3,-1,11,50,5.2,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,1,1,-1,1,FALSE,TRUE,6,5.666667,5.5,7,682,FALSE,17,16803,16803,50964,50964,7935,7935,29,54,FALSE
15,4,-1,15,50,4.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,1,-1,-1,FALSE,FALSE,2,3,3.5,4,176,FALSE,88,5940,6962,13543,63980,5171,5171,14,29,FALSE
10,9,-1,10,31,5,FALSE,TRUE,FALSE,TRUE,FALSE,0,3,FALSE,0,0,-1,-1,FALSE,FALSE,3,8.666667,9.5,12,40,FALSE,119,294,960,13,16000,0,0,0,0,FALSE
11,4,-1,11,50,5.5,FALSE,TRUE,FALSE,TRUE,FALSE,0,4,FALSE,1,1,-1,-1,FALSE,TRUE,2,10.333333,11.5,15,714,FALSE,4,28,28,112,468,4,49,6,6,FALSE
11,9,-1,11,50,5.3,FALSE,TRUE,FALSE,TRUE,FALSE,0,4,FALSE,1,1,-1,9,FALSE,FALSE,2,11,11,11,219,FALSE,1,12,12,0,0,0,0,0,0,FALSE
13,-1,-1,13,50,4.8,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,-1,0,FALSE,TRUE,4,6.666667,7,8,783,FALSE,86,6431,6431,138188,138188,4513,4513,96,96,FALSE
10,3,-1,10,29,3.9,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,-1,-1,FALSE,TRUE,6,2.333333,1.5,4,929,TRUE,548,59712,65272,721083,721083,37938,37938,131,146,FALSE
13,4,-1,13,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,2,2,-1,7,FALSE,FALSE,2,11,11,15,13,FALSE,11,2373,3970,15420,32290,962,1736,30,30,FALSE
15,4,4,15,50,5.3,TRUE,TRUE,FALSE,TRUE,TRUE,0,4,FALSE,1,1,-1,3,FALSE,FALSE,2,5,5,6,53,FALSE,4,11245,19006,103550,238255,8067,13025,117,149,FALSE
14,-1,-1,14,50,5.5,TRUE,TRUE,FALSE,TRUE,TRUE,0,4,FALSE,1,1,-1,4,FALSE,FALSE,1,7.333333,7,8,153,FALSE,2,35573,35573,537200,537200,19528,22186,39,112,FALSE
10,4,-1,10,43,4.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,231,-1,FALSE,TRUE,4,6.666667,7.5,15,675,FALSE,253,3023,12466,27593,145844,3266,3266,30,138,FALSE
13,4,7,13,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,2,2,239,4,FALSE,FALSE,3,4.333333,5,7,2,FALSE,0,4065,4065,174069,174069,6576,6576,240,240,FALSE
17,-1,3,17,50,5.3,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,1,2,233,0,FALSE,TRUE,1,8,6.5,14,557,FALSE,4,16758,16758,138708,287844,8446,9739,23,63,FALSE
15,4,-1,15,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,-1,-1,FALSE,FALSE,5,13,13,15,108,FALSE,405,159,702,365,20828,54,1411,10,52,TRUE
11,4,-1,11,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,0,1,-1,-1,FALSE,TRUE,4,8,9,12,294,TRUE,3,26709,39287,8186,8186,0,0,0,0,FALSE
11,7,-1,11,50,4.7,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,-1,-1,FALSE,FALSE,5,9.666667,8,13,347,FALSE,1517,540,759,5017,10046,187,801,121,240,FALSE
12,4,-1,12,50,4.8,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,-1,-1,FALSE,FALSE,4,11.333333,11,15,62,FALSE,1374,5319,5579,402617,402617,20691,20691,70,118,TRUE
11,4,-1,11,45,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,-1,-1,TRUE,FALSE,3,8.333333,7.5,10,364,FALSE,23,845,1653,5380,66699,315,3084,8,239,FALSE
10,2,-1,10,49,4.7,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,-1,-1,FALSE,FALSE,6,12.333333,12,13,269,FALSE,739,9,60,141,460,13,13,10,10,FALSE
10,1,-1,10,35,4.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,-1,-1,FALSE,FALSE,4,4,4,4,656,FALSE,877,371,371,4410,4410,879,879,7,7,FALSE
14,4,4,14,50,5.3,TRUE,TRUE,FALSE,TRUE,TRUE,0,6,FALSE,1,1,239,3,FALSE,FALSE,1,0.333333,0.5,1,83,FALSE,12,24178,34810,415762,2276571,15754,54615,22,107,FALSE
11,3,-1,11,42,4.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,1,-1,-1,FALSE,TRUE,5,5,5,5,685,FALSE,181,323,323,8223,8223,507,507,76,76,FALSE
11,4,-1,11,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,1,-1,-1,TRUE,FALSE,2,5.333333,6.5,8,54,FALSE,920,13700,13700,432249,432249,13585,22323,240,240,FALSE
10,4,2,10,50,5.2,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,-1,1,FALSE,FALSE,2,6.666667,7.5,10,3,FALSE,116,3,3901,174,187885,19,6236,45,82,FALSE
11,-1,5,11,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,5,FALSE,1,1,238,-1,FALSE,FALSE,2,5,3.5,8,180,FALSE,6,10126,10126,76731,131693,2507,10971,72,181,FALSE
10,3,-1,10,29,4.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,-1,5,FALSE,FALSE,6,12,12,12,683,FALSE,2773,23,23,215,215,0,0,0,0,FALSE
11,9,-1,11,50,5.2,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,FALSE,1,1,237,5,FALSE,FALSE,1,5,5,5,31,FALSE,6,63706,63706,1796078,1796078,69296,69296,240,240,FALSE
14,4,-1,17,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,2,234,2,FALSE,FALSE,1,3.333333,4.5,8,237,FALSE,189,13926,100000,308235,1648656,6731,82527,124,240,FALSE
14,4,5,14,50,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,3,FALSE,1,2,237,0,FALSE,FALSE,1,4.333333,5,6,20,FALSE,1,100000,100000,354968,1295310,23247,97590,159,159,FALSE
11,9,-1,11,26,4.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,-1,-1,FALSE,FALSE,4,6,6.5,8,41,FALSE,1362,13815,13815,29127,346370,642,16016,3,87,FALSE
10,3,-1,10,33,4.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,-1,-1,FALSE,FALSE,6,7,7,9,122,FALSE,421,90,226,385,664,6,21,1,6,FALSE
12,4,-1,12,50,5.3,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,0,2,-1,0,FALSE,TRUE,1,8,10.5,11,551,FALSE,41,183,455,139720,139720,1555,1555,144,144,FALSE
13,4,-1,13,47,4.8,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,-1,10,FALSE,FALSE,2,7.666667,8.5,9,4,FALSE,1768,2532,9899,267667,267667,7394,7394,71,190,TRUE
10,3,-1,10,33,4.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,0,0,-1,-1,FALSE,TRUE,5,5.333333,6,9,711,TRUE,45,102,688,2258,3269,150,338,3,69,FALSE
15,4,4,15,10,5.3,FALSE,TRUE,FALSE,TRUE,TRUE,0,3,FALSE,1,2,239,10,FALSE,FALSE,1,3,3.5,7,88,FALSE,0,42931,100000,632028,2168655,71535,78343,174,240,FALSE
10,9,-1,10,50,5.2,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,0,0,236,0,FALSE,FALSE,3,4,4,4,145,FALSE,107,302,302,1588,1588,0,0,0,0,FALSE
11,-1,-1,11,50,5.4,FALSE,TRUE,FALSE,TRUE,FALSE,0,1,FALSE,0,0,-1,-1,FALSE,FALSE,4,5.666667,5.5,6,219,FALSE,516,1550,100000,8197,1116990,260,36845,88,140,FALSE
10,7,-1,10,50,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,0,0,-1,5,FALSE,FALSE,2,3.333333,3,4,1,FALSE,369,182,715,152500,152500,1525,1525,213,213,FALSE
10,6,-1,10,26,4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,-1,-1,FALSE,TRUE,4,7.5,7.5,8,317,TRUE,1322,3062,3062,93921,93921,3736,3736,228,228,FALSE
12,5,-1,12,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,-1,-1,TRUE,FALSE,2,4.666667,5.5,15,12,FALSE,696,1239,20174,262200,345271,2622,30007,41,99,FALSE
11,4,-1,11,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,1,1,233,2,FALSE,TRUE,3,6.333333,6.5,10,132,TRUE,34,370,11549,1115,56314,0,2612,0,49,FALSE
11,3,-1,11,32,4.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,1,-1,-1,FALSE,TRUE,2,3,3,3,696,FALSE,26,128,128,20403,20403,716,716,76,76,FALSE
10,5,-1,10,36,4.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,-1,6,FALSE,FALSE,5,2.666667,2.5,3,25,FALSE,823,91,34031,433,129848,1515,41276,6,63,FALSE
11,7,-1,11,50,4.9,FALSE,TRUE,FALSE,FALSE,FALSE,0,8,FALSE,1,1,-1,10,FALSE,FALSE,3,7.333333,8,9,25,FALSE,3,766,2623,5744,209322,588,13919,6,82,FALSE
13,-1,5,13,50,5.2,TRUE,TRUE,FALSE,TRUE,TRUE,0,3,FALSE,1,1,-1,3,FALSE,FALSE,1,7.666667,6.5,10,152,FALSE,8,18764,100000,199961,549499,3372,16032,25,145,FALSE
11,3,-1,11,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,-1,-1,FALSE,FALSE,8,11,11.5,14,105,FALSE,376,31,72,19,82,0,0,0,0,FALSE
13,9,-1,13,50,5.2,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,232,0,FALSE,FALSE,1,4.666667,4.5,9,259,FALSE,353,11362,21225,302617,374078,13754,22220,228,228,FALSE
11,4,-1,11,43,4.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,-1,-1,FALSE,FALSE,4,5.5,5.5,6,230,FALSE,3,127,127,18790,18790,474,474,194,194,FALSE
13,6,-1,13,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,2,-1,-1,TRUE,FALSE,3,11.666667,13,15,347,FALSE,682,550,550,1673,1673,0,0,1,1,FALSE
14,5,-1,14,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,2,2,-1,12,FALSE,FALSE,1,6,6.5,7,401,FALSE,368,5817,5817,12676,12676,1238,1238,3,58,FALSE
13,6,9,13,50,5.2,TRUE,TRUE,FALSE,TRUE,TRUE,0,1,FALSE,1,1,239,5,FALSE,FALSE,1,10,10,10,5,FALSE,21,26430,100000,352536,3447835,15874,98654,172,240,FALSE
10,3,-1,10,47,4.8,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,-1,-1,FALSE,FALSE,2,4,4,12,4,FALSE,1032,49803,49803,163748,856771,25998,25998,87,240,FALSE
10,3,-1,10,50,4.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,FALSE,0,0,-1,-1,FALSE,FALSE,4,5.333333,5,7,91,FALSE,272,28,898,50,2714,127,142,3,75,FALSE
12,7,-1,12,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,-1,1,FALSE,FALSE,1,10,8.5,13,250,FALSE,49,7771,7771,54442,54442,1731,1731,60,60,FALSE
11,-1,-1,11,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,-1,0,FALSE,FALSE,6,11,11.5,15,363,FALSE,947,14,71,462,4422,10,47,20,20,FALSE
11,6,-1,11,50,5.5,TRUE,TRUE,FALSE,TRUE,TRUE,0,1,FALSE,0,0,-1,2,FALSE,FALSE,2,5,6,7,122,FALSE,147,158,679,12620,194510,192,9837,9,115,FALSE
20,-1,-1,20,50,5.2,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,2,2,239,1,TRUE,FALSE,1,5.333333,6,8,120,FALSE,195,100000,100000,4244000,4244000,42440,54615,122,176,FALSE
11,3,-1,11,37,4.2,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,-1,-1,FALSE,FALSE,5,2.333333,3,6,106,FALSE,65,21592,100000,359066,1053879,19492,67268,150,150,FALSE
10,4,-1,10,34,4.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,-1,-1,FALSE,FALSE,3,6,6.5,8,41,FALSE,1325,116,116,455,7921,32,191,38,38,FALSE
11,4,1,11,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,239,-1,FALSE,TRUE,3,9.333333,9.5,11,115,FALSE,24,3715,20586,123869,178627,5109,6708,103,103,FALSE
12,3,-1,12,41,4.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,-1,-1,FALSE,FALSE,7,9,7.5,12,50,FALSE,1073,1520,1520,21924,21924,1099,1099,141,141,TRUE
11,6,-1,11,50,4.8,TRUE,TRUE,FALSE,TRUE,TRUE,0,3,FALSE,0,0,-1,-1,FALSE,FALSE,3,4.666667,3.5,7,25,FALSE,99,64453,100000,2496276,2496276,42226,44324,138,138,FALSE
11,-1,-1,11,50,4.7,FALSE,TRUE,FALSE,TRUE,FALSE,0,4,FALSE,0,1,239,-1,FALSE,FALSE,3,4.666667,6,6,180,FALSE,3,10528,86639,198900,198900,1989,7944,200,232,FALSE
10,5,-1,10,22,3.9,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,FALSE,0,0,-1,-1,FALSE,TRUE,6,4,4,4,565,FALSE,13,23,23,654,654,33,33,28,28,FALSE
12,3,1,12,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,-1,-1,TRUE,FALSE,8,11,9.5,14,3,FALSE,0,4306,4306,113723,113723,9152,9152,230,230,FALSE
11,7,-1,11,26,3.9,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,-1,-1,FALSE,FALSE,7,8,8,8,332,FALSE,352,118,118,186,186,0,0,0,0,FALSE
11,4,-1,11,50,4.7,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,-1,0,FALSE,FALSE,2,3.333333,4,5,13,FALSE,990,17,959,43,59041,8,1075,19,183,FALSE
11,3,-1,11,25,3.9,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,1,-1,-1,FALSE,FALSE,3,6,6,6,663,FALSE,1089,107,107,2954,2954,332,332,16,16,FALSE
12,5,-1,12,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,-1,0,FALSE,FALSE,4,13,15,15,191,FALSE,417,0,219,5760,7031,350,350,44,44,TRUE
11,4,-1,11,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,-1,-1,FALSE,FALSE,4,7,7,7,54,FALSE,8,13,13,1,1,5,5,74,74,FALSE
12,3,-1,12,50,4.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,-1,-1,FALSE,FALSE,3,3.666667,3,5,637,FALSE,439,143,143,10361,10361,301,301,1,48,FALSE
10,5,-1,10,30,4.1,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,1,-1,-1,TRUE,FALSE,5,6,6,6,142,FALSE,0,2261,2261,34740,34740,1566,1852,58,58,FALSE
13,3,-1,13,50,4.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,3,3,-1,8,FALSE,FALSE,3,4,5.5,9,95,FALSE,0,3309,100000,11434,1089937,3226,22269,61,61,FALSE
12,-1,-1,12,47,4.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,1,-1,-1,TRUE,TRUE,2,5.666667,5,7,857,FALSE,15,7138,7138,279531,279531,11785,11785,240,240,FALSE
15,-1,-1,15,50,5.3,TRUE,TRUE,FALSE,TRUE,TRUE,0,2,FALSE,0,0,-1,2,FALSE,FALSE,2,3.333333,2.5,5,163,FALSE,109,63405,63405,552227,860257,37860,58179,24,182,FALSE
10,4,3,10,50,4.7,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,234,2,FALSE,FALSE,2,3,4.5,6,131,FALSE,576,17234,100000,693140,8749574,22779,99680,153,452,FALSE
11,4,-1,11,50,4.8,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,1,-1,-1,FALSE,FALSE,3,4.666667,4.5,6,183,FALSE,401,222,1467,6299,6299,454,454,37,123,FALSE
11,7,-1,18,50,4.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,0,0,237,2,FALSE,FALSE,1,2,2.5,5,51,FALSE,1377,22053,22053,395952,590819,55393,55393,44,104,FALSE
11,4,3,11,50,5.4,TRUE,TRUE,FALSE,TRUE,TRUE,0,6,FALSE,0,0,-1,2,FALSE,FALSE,2,4.666667,3.5,7,97,FALSE,214,12542,12542,2847719,2847719,29348,29348,26,152,FALSE
13,5,-1,13,50,5.3,FALSE,TRUE,FALSE,TRUE,TRUE,0,2,FALSE,1,1,239,2,FALSE,FALSE,2,5.333333,7.5,8,6,FALSE,2,404,5954,12789,191790,772,5098,8,78,FALSE
12,4,-1,12,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,1,-1,10,FALSE,FALSE,2,12,12,12,274,FALSE,6,80,80,824,824,0,0,0,0,FALSE
12,4,-1,12,38,4.7,FALSE,FALSE,FALSE,FALSE,FALSE,0,5,FALSE,1,1,-1,-1,FALSE,FALSE,4,6.333333,6,7,130,FALSE,48,67,570,2965,2965,250,250,8,27,FALSE
9,9,-1,14,50,5.3,FALSE,TRUE,FALSE,FALSE,FALSE,0,7,FALSE,0,0,-1,7,FALSE,FALSE,1,9.333333,10.5,11,5,FALSE,66,240,44388,9512,89778,747,7450,6,28,FALSE
11,3,-1,11,50,4.7,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,1,-1,-1,FALSE,TRUE,3,3.666667,2.5,9,689,TRUE,2,1037,18629,8,137051,0,7520,0,86,FALSE
10,3,-1,10,31,4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,-1,-1,FALSE,FALSE,5,4.5,4.5,6,13,FALSE,13,26,6423,94,140983,21,10801,178,178,FALSE
10,8,-1,10,50,4.7,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,0,0,-1,0,FALSE,FALSE,2,1.333333,1.5,2,42,FALSE,168,23938,23938,27622,156123,1950,9286,36,108,FALSE
10,4,-1,10,24,4.1,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,-1,-1,FALSE,TRUE,4,4.333333,5,5,41,TRUE,508,3404,3404,15753,39345,2651,2651,18,109,FALSE
10,9,-1,10,50,4.7,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,-1,4,FALSE,FALSE,6,7,8,14,174,FALSE,262,51,21675,157,826502,0,20563,1,134,FALSE
10,-1,-1,10,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,-1,-1,FALSE,FALSE,5,12.333333,13.5,14,312,FALSE,722,19,1722,1327,12095,0,2155,0,30,FALSE
10,3,-1,10,43,4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,-1,-1,FALSE,FALSE,6,4,4,4,56,FALSE,336,0,0,2,2,0,0,0,0,FALSE
12,8,-1,12,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,-1,9,FALSE,FALSE,2,5.333333,6.5,9,215,FALSE,1,66574,66574,411273,411273,34276,34276,63,128,FALSE
11,3,-1,11,14,4.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,2,2,-1,-1,FALSE,TRUE,4,6,6.5,7,593,FALSE,193,7782,7782,695164,695164,20590,20590,205,205,FALSE
11,6,-1,11,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,1,234,0,FALSE,FALSE,2,6,4,10,86,FALSE,1591,2528,3091,70714,551299,4531,6356,33,181,FALSE
12,4,-1,12,25,5.3,FALSE,TRUE,FALSE,FALSE,FALSE,0,6,FALSE,2,2,-1,3,FALSE,TRUE,4,6.666667,6.5,8,765,FALSE,1,905,1073,396534,396534,22186,22186,32,219,FALSE
10,4,-1,10,22,4.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,-1,-1,FALSE,FALSE,2,3.333333,3,4,569,FALSE,1568,51,51,4212,4212,242,242,22,72,FALSE
11,5,-1,11,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,-1,1,FALSE,FALSE,2,4,2.5,7,170,FALSE,1052,13825,63627,121783,939700,5163,50826,102,102,FALSE
11,4,-1,11,32,4.9,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,1,-1,-1,FALSE,TRUE,4,9.666667,10,11,563,FALSE,8,100000,100000,142,1391674,0,54520,0,131,FALSE
10,4,-1,10,42,4.1,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,1,1,-1,-1,FALSE,FALSE,4,6.333333,6,7,90,FALSE,2,12903,12903,117700,353689,6252,25752,195,442,FALSE
11,5,-1,11,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,1,-1,2,TRUE,TRUE,4,9,6,15,797,FALSE,429,3403,17426,22105,151785,0,16632,0,150,FALSE
13,-1,-1,13,28,4.8,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,-1,-1,FALSE,FALSE,6,7.5,7.5,8,201,FALSE,530,93,93,2685,8116,0,0,0,0,FALSE
17,4,12,17,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,1,1,235,5,TRUE,TRUE,1,7.666667,8,15,516,FALSE,11,100000,100000,364739,2033434,8351,53714,20,240,FALSE
11,5,-1,11,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,-1,1,FALSE,TRUE,3,3.666667,4.5,5,822,FALSE,324,46,753,27387,27387,1025,1025,3,3,FALSE
11,4,-1,11,44,4.9,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,0,1,-1,0,FALSE,FALSE,4,8.333333,9,10,12,FALSE,82,80,616,1874,171968,115,4084,104,131,FALSE
10,3,-1,10,30,4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,-1,-1,FALSE,FALSE,7,3.666667,3,5,177,FALSE,1384,5722,5722,111997,111997,2930,2930,240,240,FALSE
13,2,-1,13,50,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,FALSE,0,1,-1,-1,FALSE,FALSE,4,9,9,10,3,FALSE,1,1785,1785,117,66232,33,1387,96,188,FALSE
10,8,-1,10,30,4.9,FALSE,TRUE,FALSE,TRUE,FALSE,0,5,FALSE,0,0,-1,-1,FALSE,FALSE,4,7,7,10,103,FALSE,22,10,224,138,222000,0,0,0,0,FALSE
